nome_x,nome_regiao,quantidade_nascimentos_ate_2010
Leide,Sudeste,3402
Leideane,Norte,64
Leidejane,Nordeste,80
Leidemar,Sudeste,26
Leidenalva,Nordeste,10
Leides,Centro-Oeste,13
Leidi,Sudeste,106
Leidia,Sudeste,13
Leidiana,Nordeste,781
Leidiane,Nordeste,14998
Leidiani,Sudeste,26
Leidiany,Centro-Oeste,10
Leidiene,Centro-Oeste,30
Leidijane,Nordeste,224
Leidilane,Sudeste,24
Leidilene,Nordeste,23
Leidimar,Sudeste,442
Leidimara,Sudeste,79
Leidina,Centro-Oeste,14
Leidinalva,Nordeste,82
Leidineia,Sudeste,13
Leidir,Centro-Oeste,11
Leidivan,Sudeste,13
Leidivania,Nordeste,34
Leidjane,Nordeste,536
Leidmar,Centro-Oeste,21
Leidson,Nordeste,208
Leidy,Sudeste,66
Leika,Sudeste,32
Leiko,Sudeste,57
Leila,Sudeste,46006
Leilah,Sudeste,44
Leilaine,Sudeste,43
Leilamar,Centro-Oeste,19
Leilane,Nordeste,2192
Leilda,Sudeste,50
Leildes,Nordeste,15
Leile,Sudeste,35
Leilian,Sudeste,10
Leiliana,Sudeste,59
Leiliane,Nordeste,4002
Leilma,Nordeste,19
Leilson,Nordeste,872
Leilton,Nordeste,140
Leimar,Sudeste,12
Leina,Sudeste,51
Leinardo,Sudeste,72
Leine,Sudeste,29
Leir,Sudeste,578
Leire,Sudeste,18
Leiriane,Nordeste,51
Leirton,Nordeste,29
Leis,Sudeste,30
Leisa,Sudeste,56
Leise,Sudeste,116
Leisiane,Nordeste,54
Leison,Norte,28
Leite,Nordeste,18
Leiticia,Sudeste,732
Leiva,Sudeste,82
Leiza,Sudeste,46
Leize,Sudeste,23
Leiziane,Nordeste,26
Lela,Sudeste,52
Lelaine,Sudeste,14
Leli,Sudeste,43
Lelia,Sudeste,1435
Leliana,Sudeste,42
Leliane,Sudeste,332
Lelice,Sudeste,12
Lelio,Sudeste,485
Lelis,Sudeste,152
Lelita,Sudeste,27
Lelivaldo,Nordeste,15
Lely,Sudeste,11
Lemoel,Sudeste,34
Lemos,Nordeste,11
Lemuel,Sudeste,55
Lena,Sudeste,1089
Lenadro,Sudeste,11
Lenaide,Nordeste,42
Lenalda,Nordeste,59
Lenaldo,Nordeste,241
Lenalva,Nordeste,10
Lenara,Sul,153
Lenardo,Sudeste,320
Lendina,Sudeste,23
Lendro,Sudeste,498
Lene,Norte,528
Leneide,Sudeste,18
Lener,Sudeste,11
Leni,Sudeste,8682
Lenia,Centro-Oeste,25
Lenice,Sudeste,4986
Lenici,Sudeste,12
Lenicia,Sudeste,21
Lenicio,Sudeste,44
Lenida,Sul,63
Lenie,Sudeste,10
Lenil,Centro-Oeste,61
Lenilca,Sudeste,14
Lenilce,Sudeste,90
Lenilda,Nordeste,3095
Lenilde,Nordeste,172
Lenildes,Nordeste,73
Lenildo,Nordeste,1693
Lenilsa,Sudeste,64
Lenilse,Nordeste,10
Lenilso,Sudeste,25
Lenilsom,Sudeste,11
Lenilson,Nordeste,3337
Lenilton,Nordeste,306
Lenilza,Sudeste,199
Lenimar,Sudeste,83
Lenin,Sudeste,57
Lenina,Sudeste,27
Lenine,Sudeste,142
Leninha,Sudeste,50
Lenio,Sudeste,43
Lenir,Sul,6846
Lenira,Sudeste,2623
Lenis,Sudeste,16
Lenisa,Sudeste,27
Lenise,Sudeste,429
Lenisia,Nordeste,10
Lenison,Sudeste,14
Lenisse,Sudeste,12
Lenita,Sudeste,3556
Lenito,Sudeste,13
Lenival,Nordeste,39
Lenivalda,Nordeste,31
Lenivaldo,Nordeste,625
Leniza,Sudeste,35
Lenize,Norte,103
Lenna,Sudeste,10
Lenno,Norte,22
Lennon,Sudeste,156
Lenny,Sudeste,15
Leno,Norte,525
Lenoir,Sul,523
Lenon,Sul,552
Lenora,Sudeste,78
Leny,Sudeste,990
Lenyr,Sudeste,49
Leo,Sudeste,3743
Leoardo,Sudeste,95
Leobardo,Sudeste,20
Leoberto,Sul,55
Leobino,Sudeste,49
Leocadia,Sul,1039
Leocadio,Sul,188
Leocardia,Sudeste,22
Leocardio,Sudeste,13
Leoci,Sul,28
Leocir,Sul,928
Leoclides,Sul,10
Leodecio,Nordeste,70
Leodete,Sudeste,24
Leodina,Sudeste,19
Leodir,Sul,159
Leodoro,Sudeste,11
Leolina,Sudeste,82
Leolinda,Sudeste,14
Leolino,Sudeste,37
Leomar,Sul,3284
Leomara,Norte,64
Leomardo,Sudeste,13
Leomario,Nordeste,21
Leomax,Nordeste,19
Leomi,Sudeste,10
Leomir,Sudeste,121
Leomira,Norte,11
Leon,Sudeste,1315
Leona,Sudeste,149
Leonado,Sudeste,442
Leonaedo,Sudeste,51
Leonai,Norte,42
Leonaldo,Nordeste,219
Leonam,Sudeste,269
Leonan,Sudeste,1621
Leonando,Sudeste,31
Leonar,Sudeste,33
Leonara,Sudeste,214
Leonard,Sudeste,238
Leonarda,Sudeste,338
Leonardi,Sudeste,51
Leonardo,Sudeste,281960
Leonaria,Nordeste,11
Leonarno,Sudeste,48
Leonaro,Sudeste,120
Leoncio,Sudeste,769
Leondas,Sudeste,25
Leondina,Sudeste,52
Leone,Sudeste,1012
Leonedas,Sudeste,12
Leonei,Norte,22
Leoneida,Nordeste,10
Leoneide,Nordeste,229
Leonel,Sudeste,5152
Leonela,Sudeste,24
Leonerdo,Sudeste,30
Leones,Nordeste,80
Leonesia,Sudeste,11
Leonete,Sul,261
Leoneu,Sudeste,14
Leoni,Sul,6147
Leonia,Nordeste,259
Leonice,Sudeste,11448
Leonici,Sudeste,23
Leonicia,Sudeste,23
Leonicio,Sudeste,76
Leonida,Sul,960
Leonidas,Sudeste,2892
Leonide,Sudeste,64
Leonides,Sul,520
Leonidia,Sudeste,794
Leonidio,Sudeste,268
Leonido,Sudeste,15
Leonie,Sudeste,11
Leonil,Sudeste,96
Leonila,Sul,48
Leonilce,Norte,36
Leonilda,Sudeste,7487
Leonilde,Sudeste,584
Leonildes,Sudeste,177
Leonildia,Sudeste,14
Leonildo,Sudeste,3134
Leonilha,Sudeste,17
Leonilia,Nordeste,72
Leonilson,Nordeste,653
Leonilton,Nordeste,21
Leonilza,Sudeste,14
Leonina,Sudeste,472
Leonino,Centro-Oeste,22
Leonio,Sudeste,49
Leonir,Sul,6292
Leonira,Sul,123
Leonis,Sudeste,49
Leonisa,Sudeste,17
Leonise,Sudeste,23
Leonisia,Sudeste,47
Leonisio,Sudeste,20
Leonita,Sul,266
Leoniza,Sudeste,50
Leonize,Norte,10
Leonizia,Sudeste,54
Leonizio,Sudeste,15
Leonnardo,Sudeste,12
Leonor,Sudeste,10046
Leonora,Sudeste,2001
Leonoura,Sudeste,12
Leonrdo,Sudeste,181
Leonsrdo,Sudeste,25
Leontina,Sudeste,2422
Leontino,Sudeste,49
Leony,Sul,84
Leopodina,Sudeste,16
Leopoldina,Sudeste,662
Leopoldino,Sudeste,85
Leopoldo,Sul,1600
Leopoudo,Nordeste,13
Leordino,Sudeste,10
Leornado,Sudeste,1081
Leornando,Sudeste,11
Leornardo,Sudeste,339
Leorne,Nordeste,11
Leosina,Sudeste,39
Leosmar,Centro-Oeste,27
Leosvaldo,Sudeste,15
Leoterio,Sudeste,11
Leotilde,Sudeste,14
Leotina,Sudeste,40
Leovaldo,Sudeste,35
Leovegildo,Sudeste,35
Leovigildo,Nordeste,12
Leovir,Sudeste,16
Leozina,Sudeste,37
Leozir,Sul,20
Lerci,Sudeste,10
Lercio,Sudeste,20
Leri,Sudeste,32
Leriane,Norte,12
Lerida,Sudeste,10
Lerina,Sudeste,10
Lerissa,Sudeste,10
Lerrine,Sudeste,12
Lesia,Sudeste,10
Leslei,Sudeste,25
Lesley,Sudeste,44
Lesli,Sudeste,28
Leslie,Sudeste,347
Lesly,Sudeste,11
Lesndro,Sudeste,10
Lessandra,Sudeste,75
Lessandro,Sudeste,36
Lessi,Sudeste,53
Lessia,Sudeste,11
Lessio,Sudeste,10
Lester,Sudeste,12
Letcia,Sudeste,259
Letecia,Sudeste,73
Lethicia,Sudeste,331
Lethycia,Sudeste,23
Letia,Sudeste,11
Letiane,Sul,104
Letica,Sudeste,100
Letice,Sudeste,49
Letici,Sudeste,69
Leticia,Sudeste,217085
Leticio,Sudeste,24
Leticis,Sudeste,11
Leticya,Sudeste,41
Letiele,Sul,96
Letiere,Sul,25
Letierre,Sul,11
Letiia,Sudeste,14
Letiicia,Sudeste,11
Letisia,Sudeste,20
Letissia,Sudeste,20
Letizia,Sudeste,38
Letricia,Centro-Oeste,10
Letticia,Sudeste,22
Letycia,Sudeste,100
Leu,Sudeste,15
Leuci,Sudeste,17
Leuciane,Norte,15
Leucir,Sul,22
Leuda,Nordeste,292
Leude,Nordeste,34
Leudes,Nordeste,19
Leudiane,Nordeste,352
Leudilene,Nordeste,88
Leudimar,Nordeste,80
Leudo,Nordeste,57
Leung,Sudeste,13
Leunice,Sudeste,74
Leunilda,Sudeste,13
Leusa,Centro-Oeste,36
Leuza,Sudeste,61
Leuzina,Centro-Oeste,11
Leverson,Sudeste,13
Levi,Sudeste,11681
Levina,Sudeste,217
Levindo,Sudeste,199
Levino,Sudeste,375
Levir,Nordeste,330
Levon,Sudeste,31
Levy,Sudeste,636
Lewis,Sudeste,10
Lex,Sudeste,15
Lexandre,Sudeste,46
Lexandro,Sudeste,10
Leyde,Sudeste,42
Leydiane,Sudeste,41
Leyla,Sudeste,117
Leylane,Sudeste,19
Lezi,Sudeste,22
Lezir,Sudeste,14
Lhais,Sudeste,10
Li,Sudeste,383
Lia,Sudeste,5709
Liam,Sudeste,28
Liamar,Sudeste,74
Liamara,Sul,343
Lian,Sudeste,175
Liana,Nordeste,2560
Lianara,Nordeste,11
Lianderson,Nordeste,51
Liandra,Norte,548
Liandro,Sudeste,44
Liane,Sul,5694
Liang,Sudeste,39
Liani,Sul,55
Lianna,Sudeste,12
Liao,Sudeste,32
Liara,Sul,144
Liat,Sudeste,13
Libania,Nordeste,117
Libanio,Sudeste,27
Libera,Sul,536
Liberaci,Sul,27
Liberalina,Sudeste,63
Liberalino,Sudeste,17
Liberata,Sudeste,48
Liberato,Sudeste,281
Liberdade,Norte,130
Liberia,Sudeste,31
Liberina,Sudeste,10
Liberino,Sudeste,10
Liberio,Sudeste,528
Libero,Sudeste,47
Liberta,Sudeste,15
Libertina,Sudeste,29
Libertino,Sudeste,11
Liberto,Sudeste,28
Libia,Sudeste,574
Libiane,Norte,13
Libina,Sudeste,18
Libio,Sudeste,14
Libna,Norte,10
Libni,Sudeste,15
Liborio,Sul,23
Libra,Sul,11
Librada,Nordeste,15
Lica,Sudeste,34
Licas,Sudeste,37
Lice,Sudeste,45
Licea,Sudeste,17
Liceia,Sudeste,78
Licelia,Sudeste,26
Licerio,Sul,11
Lici,Sudeste,31
Licia,Nordeste,2778
Liciana,Sudeste,88
Liciane,Sul,264
Liciano,Sudeste,50
Liciene,Sudeste,44
Licilene,Sudeste,17
Licilia,Sudeste,14
Licimar,Sudeste,12
Licimara,Sudeste,13
Licineide,Sudeste,12
Licinia,Sudeste,66
Licinio,Sudeste,249
Licio,Sudeste,189
Lico,Sul,10
Licon,Sudeste,102
Licy,Sudeste,11
Lida,Sudeste,34
Lidalva,Sudeste,31
Lidaura,Sudeste,14
Lideane,Nordeste,10
Lidemberg,Nordeste,20
Lidenberg,Nordeste,18
Lidenilson,Nordeste,11
Lidi,Sudeste,11
Lidia,Sudeste,34737
Lidian,Nordeste,52
Lidiana,Sudeste,1199
Lidiane,Sudeste,29741
Lidiani,Sudeste,74
Lidianne,Sudeste,10
Lidiano,Nordeste,14
Lidiany,Sudeste,24
Lidice,Sudeste,85
Lidiedson,Nordeste,11
Lidiele,Nordeste,11
Lidiene,Sudeste,47
Lidijane,Sudeste,12
Lidimar,Sudeste,14
Lidinalva,Nordeste,520
Lidinei,Sudeste,21
Lidineia,Sudeste,38
Lidineide,Sudeste,15
Lidio,Sudeste,1048
Lidiomar,Sudeste,486
Lidiomara,Norte,30
Lidionete,Sudeste,18
Lidivania,Sudeste,17
Lidja,Nordeste,14
Lidnalva,Nordeste,40
Lidomar,Nordeste,53
Lidson,Sudeste,22
Liduina,Nordeste,5545
Liduino,Nordeste,129
Lidya,Sudeste,74
Lidyane,Sudeste,13
Lie,Sudeste,46
Lieci,Sudeste,19
Liedja,Nordeste,33
Liedson,Nordeste,276
Liege,Sul,915
Liegi,Sul,22
Liegina,Nordeste,14
Lieje,Nordeste,10
Liel,Norte,11
Lielma,Norte,10
Lielson,Norte,48
Lielza,Sudeste,20
Liene,Sudeste,220
Lierte,Sudeste,13
Liete,Sudeste,286
Lieti,Sudeste,11
Liette,Sudeste,17
Ligia,Sudeste,23476
Ligiane,Sudeste,458
Ligivania,Nordeste,32
Ligya,Sudeste,88
Liian,Sudeste,10
Liis,Sudeste,14
Liiz,Sudeste,58
Lija,Sudeste,11
Lijia,Sudeste,15
Lika,Sudeste,14
Lila,Sudeste,450
Lilah,Sudeste,11
Lilan,Sudeste,100
Lilane,Sudeste,31
Lili,Sul,808
Lilia,Sudeste,7390
Liliam,Sudeste,3952
Lilian,Sudeste,58442
Liliana,Sudeste,4109
Liliane,Sudeste,34045
Liliani,Sudeste,132
Lilianne,Sudeste,11
Liliany,Sudeste,32
Liliene,Sudeste,61
Lilin,Sudeste,12
Lilith,Sudeste,29
Lillian,Sudeste,197
Lilliane,Sudeste,10
Lilly,Sudeste,21
Lilo,Sudeste,13
Lily,Sudeste,37
Lilyan,Sudeste,14
Lim,Sudeste,22
Lima,Sudeste,158
Limamaria,Sudeste,13
Limber,Sudeste,30
Limbert,Sudeste,16
Limirio,Centro-Oeste,11
Lin,Sudeste,384
Lina,Sudeste,2850
Linalda,Nordeste,35
Linaldo,Nordeste,817
Linalva,Nordeste,118
Linamar,Sudeste,11
Linara,Nordeste,25
Linaura,Sudeste,15
Linco,Sudeste,35
Lincol,Sudeste,56
Lincolm,Sudeste,11
Lincoln,Sudeste,1965
Lincom,Sudeste,115
Lincon,Sudeste,5123
Linconl,Sudeste,82
Linda,Sudeste,2979
Lindaci,Nordeste,1295
Lindacir,Sul,501
Lindacy,Nordeste,63
Lindaia,Nordeste,16
Lindaiane,Nordeste,20
Lindair,Sul,70
Lindalci,Nordeste,67
Lindalcir,Nordeste,11
Lindalra,Sudeste,319
Lindalva,Nordeste,16534
Lindalvo,Nordeste,26
Lindamar,Centro-Oeste,267
Lindamara,Sudeste,76
Lindamil,Sul,11
Lindamir,Sul,2376
Lindamira,Sul,17
Lindanir,Sul,25
Lindanor,Norte,17
Lindara,Sudeste,10
Lindarci,Sul,56
Lindasi,Sudeste,18
Lindaura,Sudeste,6148
Lindauria,Sudeste,31
Lindauro,Nordeste,23
Lindauva,Sudeste,123
Lindava,Sudeste,38
Lindaval,Sudeste,11
Lindberg,Sudeste,32
Lindeberg,Nordeste,115
Lindebergue,Nordeste,22
Lindeci,Sudeste,19
Lindeia,Sudeste,33
Lindeilma,Nordeste,13
Lindeilson,Nordeste,33
Lindemar,Sudeste,16
Lindemberg,Nordeste,619
Lindembergue,Nordeste,70
Lindenalva,Nordeste,28
Lindenberg,Nordeste,593
Lindenbergue,Nordeste,67
Linderberg,Sudeste,25
Linderval,Nordeste,11
Lindete,Nordeste,186
Lindi,Sudeste,12
Lindiana,Nordeste,29
Lindiane,Nordeste,268
Lindiara,Sudeste,31
Lindicassia,Nordeste,17
Lindimar,Sudeste,20
Lindimeire,Nordeste,11
Lindinala,Nordeste,16
Lindinaldo,Nordeste,214
Lindinalva,Nordeste,11527
Lindinalvo,Sudeste,24
Lindinaura,Sudeste,26
Lindinava,Sudeste,12
Lindinei,Sudeste,11
Lindineia,Sudeste,37
Lindineide,Nordeste,30
Lindines,Nordeste,37
Lindinete,Nordeste,47
Lindinlva,Nordeste,10
Lindiomar,Sudeste,117
Lindival,Sudeste,12
Lindivaldo,Nordeste,31
Lindnalva,Nordeste,121
Lindo,Sudeste,16
Lindoaldo,Nordeste,28
Lindoarte,Sudeste,13
Lindoberto,Sul,32
Lindofo,Sudeste,10
Lindoia,Nordeste,44
Lindolfo,Sudeste,812
Lindolpho,Sudeste,13
Lindoma,Sudeste,10
Lindomar,Sudeste,8819
Lindomara,Norte,20
Lindon,Nordeste,67
Lindones,Sul,124
Lindonete,Centro-Oeste,10
Lindonor,Sudeste,18
Lindor,Sudeste,12
Lindoval,Nordeste,309
Lindovaldo,Sudeste,15
Lindraci,Sudeste,54
Lindsay,Sudeste,84
Lindsey,Sudeste,38
Linduina,Nordeste,17
Linduval,Nordeste,11
Line,Sudeste,46
Linea,Sudeste,37
Linei,Sul,99
Lineia,Sudeste,95
Lineide,Nordeste,55
Lineker,Sudeste,34
Linelma,Nordeste,10
Linelson,Nordeste,17
Lineo,Sudeste,11
Linerio,Norte,14
Linete,Nordeste,196
Lineu,Sudeste,385
Lineusa,Sudeste,12
Lineuza,Sudeste,13
Liney,Sudeste,10
Ling,Sudeste,36
Lini,Sudeste,14
Linia,Sudeste,10
Liniker,Sudeste,132
Linneu,Sudeste,13
Lino,Sudeste,2023
Lins,Sudeste,29
Linsmar,Nordeste,64
Linus,Sudeste,11
Lio,Sudeste,21
Liodete,Sudeste,10
Liomar,Sudeste,233
Liomara,Norte,13
Lion,Sudeste,86
Lionaldo,Sudeste,11
Lionardo,Sudeste,16
Lione,Sul,19
Lioneide,Sudeste,15
Lionel,Sudeste,56
Lionete,Sudeste,61
Lionice,Sudeste,10
Lior,Sudeste,16
Liora,Sudeste,25
Lira,Sul,262
Lirane,Nordeste,14
Lireda,Nordeste,19
Lires,Sul,20
Liria,Sul,1188
Lirian,Sudeste,168
Liriane,Sul,70
Liriel,Sudeste,145
Lirio,Sul,934
Liris,Sudeste,57
Liro,Sul,12
Lis,Sudeste,628
Lisa,Sudeste,607
Lisabete,Sudeste,19
Lisana,Nordeste,11
Lisandra,Sul,2309
Lisandre,Sudeste,10
Lisandro,Sul,727
Lisane,Sul,630
Lisangela,Sudeste,173
Lisani,Sul,10
Lisania,Sudeste,28
Lisbela,Sudeste,11
Lisbete,Sudeste,40
Lisbeth,Sudeste,30
Lisboa,Nordeste,10
Lise,Sudeste,87
Liseane,Sul,11
Liselote,Sul,10
Liselotte,Sudeste,13
Lisete,Sul,2118
Lisette,Sudeste,51
Lisia,Sudeste,126
Lisiana,Sul,25
Lisiane,Sul,9441
Lisiani,Sul,34
Lisias,Sudeste,16
Lisie,Sul,53
Lislaine,Sul,141
Lislane,Nordeste,70
Lisle,Sudeste,12
Lislei,Sudeste,52
Lislene,Sudeste,21
Lisley,Sudeste,94
Lislie,Sudeste,26
Lismar,Nordeste,222
Lismara,Nordeste,56
Lismari,Sul,20
Lisomar,Norte,29
Lisonete,Sudeste,11
Lisonia,Sul,11
Lissa,Sudeste,95
Lissandra,Nordeste,300
Lissandro,Sul,33
Lister,Sudeste,25
Lita,Sudeste,42
Litercilio,Sudeste,10
Litiane,Nordeste,11
Liticia,Sudeste,74
Litiele,Sul,60
Litielle,Sudeste,10
Litza,Nordeste,14
Liu,Sudeste,241
Liuba,Sudeste,12
Lius,Sudeste,71
Liuz,Sudeste,141
Liv,Sudeste,34
Liva,Sudeste,12
Livaldo,Sudeste,44
Livan,Sudeste,11
Livaneide,Sudeste,11
Livania,Nordeste,64
Livea,Sudeste,109
Livertino,Centro-Oeste,14
Livi,Sudeste,23
Livia,Sudeste,69213
Livian,Sudeste,191
Liviane,Nordeste,364
Livina,Sudeste,37
Livino,Sul,48
Livio,Sudeste,556
Livrada,Centro-Oeste,56
Livramento,Nordeste,402
Livy,Sudeste,14
Livya,Sudeste,37
Liz,Sudeste,1018
Liza,Sudeste,285
Lizabete,Sudeste,18
Lizabeth,Sudeste,23
Lizandra,Sudeste,1686
Lizandro,Sul,161
Lizane,Sul,78
Lizangela,Sudeste,57
Lizania,Sudeste,10
Lize,Sudeste,15
Lizete,Sudeste,1749
Lizeti,Sudeste,14
Lizette,Sudeste,57
Lizeu,Sul,13
Lizia,Sudeste,242
Liziane,Sul,2427
Lizie,Sudeste,24
Lizinete,Sudeste,27
Lizomar,Norte,14
Lizzie,Sudeste,11
Ljose,Sudeste,10
Llian,Sudeste,20
Lliane,Sudeste,10
Llucas,Sudeste,16
Lluis,Sudeste,14
Lluiz,Sudeste,23
Lmaria,Sudeste,14
Lo,Sudeste,74
Loacir,Sul,15
Loami,Sudeste,10
Loan,Sudeste,61
Loana,Sudeste,128
Loanda,Sudeste,21
Loane,Sudeste,67
Loao,Sudeste,10
Loara,Sudeste,40
Lodemar,Sul,25
Lodir,Sul,13
Loeci,Sul,727
Loecy,Sul,12
Loemir,Sul,10
Loeni,Sul,18
Loeri,Sul,27
Loester,Centro-Oeste,24
Logan,Sudeste,79
Lohaine,Sudeste,129
Loham,Sudeste,10
Lohan,Sudeste,837
Lohana,Sudeste,498
Lohane,Sudeste,539
Lohani,Sudeste,41
Lohanna,Sudeste,67
Lohanne,Sudeste,71
Lohanny,Sudeste,69
Lohany,Sudeste,163
Lohayne,Sudeste,52
Lohraine,Sudeste,33
Lohran,Sudeste,25
Lohrane,Sudeste,12
Loi,Sul,12
Loiana,Norte,58
Loiane,Centro-Oeste,315
Loic,Sudeste,11
Loid,Sudeste,18
Loida,Sudeste,10
Loide,Sudeste,1079
Loidemar,Sul,20
Loides,Sudeste,17
Loidi,Sudeste,12
Loir,Sul,64
Loiraci,Sul,240
Loire,Sul,13
Loirena,Sul,10
Loiri,Sul,133
Lois,Sudeste,38
Loisa,Sudeste,30
Loise,Sudeste,184
Loislene,Centro-Oeste,24
Loiva,Sul,2544
Loivo,Sul,22
Loiza,Sudeste,11
Loize,Sudeste,12
Lola,Sudeste,129
Lolita,Sudeste,132
Lomeu,Sudeste,11
Lonardo,Sudeste,113
Long,Sudeste,11
Longina,Sul,10
Longuina,Sul,13
Longuinha,Sudeste,15
Longuinho,Sudeste,19
Loni,Sul,1059
Lopes,Sudeste,85
Lora,Sul,21
Loraci,Sul,233
Loraine,Sudeste,2270
Loram,Sudeste,34
Loran,Sudeste,1189
Lorana,Sudeste,319
Lorane,Sudeste,1868
Lorani,Sudeste,194
Lorany,Centro-Oeste,81
Lorayne,Sudeste,222
Lordes,Sudeste,201
Lore,Sul,92
Loreane,Sul,36
Loreci,Sul,3336
Loredana,Sudeste,45
Loredi,Sul,10
Lorem,Sudeste,22
Loremi,Sul,18
Loren,Sudeste,767
Lorena,Sudeste,45537
Lorenca,Sudeste,57
Lorencio,Nordeste,14
Lorenco,Sudeste,544
Lorene,Sudeste,194
Loreni,Sul,4755
Lorenna,Sudeste,299
Loreno,Sul,388
Lorenso,Sudeste,55
Loreny,Sudeste,14
Lorenza,Sudeste,219
Lorenzo,Sul,3395
Lorenzzo,Sudeste,15
Lores,Sudeste,11
Loreta,Sudeste,119
Lorete,Sul,107
Loreto,Sudeste,11
Loretta,Sudeste,40
Loreval,Sudeste,23
Lorezo,Sudeste,10
Lorhan,Sudeste,70
Lorhana,Sudeste,11
Lorhane,Sudeste,24
Lorhany,Sudeste,11
Lori,Sul,3447
Loriana,Sudeste,10
Loriane,Sul,239
Lorice,Sudeste,40
Loridane,Sul,11
Loriene,Centro-Oeste,16
Loriete,Sul,13
Lorildo,Nordeste,10
Lorimar,Sudeste,51
Lorinaldo,Nordeste,433
Lorinete,Nordeste,45
Lorinha,Sul,16
Loris,Sul,142
Lorismar,Centro-Oeste,11
Lorisval,Sudeste,36
Lorisvaldo,Nordeste,487
Lorita,Sul,191
Lorival,Sudeste,10376
Lorivalda,Sudeste,10
Lorivaldo,Sudeste,1109
Lorivan,Centro-Oeste,24
Lorivo,Sul,15
Lorizete,Sul,10
Lorna,Sudeste,28
Lorraene,Sudeste,14
Lorraina,Sudeste,11
Lorraine,Sudeste,10266
Lorrainy,Sudeste,90
Lorram,Sudeste,36
Lorran,Sudeste,2620
Lorrana,Sudeste,1955
Lorrane,Sudeste,7007
Lorrani,Sudeste,264
Lorranne,Centro-Oeste,19
Lorranny,Sudeste,32
Lorrany,Sudeste,892
Lorrayne,Sudeste,2034
Lorraynne,Sudeste,16
Lorrena,Sudeste,12
Lorruama,Centro-Oeste,11
Loruama,Sudeste,24
Lory,Sul,70
Losangela,Sudeste,16
Lose,Sudeste,17
Lotar,Sul,24
Lotario,Sul,352
Lothar,Sudeste,17
Louane,Nordeste,13
Louders,Sudeste,11
Loudes,Sudeste,748
Louis,Sudeste,118
Louisa,Sudeste,12
Louise,Sudeste,1722
Louize,Sudeste,59
Loura,Sudeste,11
Lourane,Sudeste,23
Lourde,Sudeste,51
Lourdes,Sudeste,32895
Lourdete,Norte,13
Lourdez,Sudeste,14
Lourdiane,Nordeste,16
Lourdilene,Nordeste,16
Lourdimar,Nordeste,25
Loureci,Sul,10
Loureco,Sudeste,16
Lourena,Sudeste,101
Lourenca,Nordeste,133
Lourenco,Sudeste,2570
Lourenso,Sudeste,25
Lourenzo,Sudeste,63
Louri,Sul,25
Lourice,Sudeste,20
Lourimar,Sudeste,25
Lourinaldo,Nordeste,316
Lourinete,Nordeste,54
Lourismar,Centro-Oeste,11
Lourisval,Sudeste,12
Lourisvaldo,Nordeste,53
Lourival,Sudeste,8508
Lourivaldo,Sudeste,310
Lourivan,Centro-Oeste,19
Lourraine,Sudeste,29
Lourrane,Sudeste,30
Louse,Sudeste,13
Louvane,Sul,28
Lovane,Sul,149
Lovani,Sul,118
Lovina,Nordeste,12
Loyana,Norte,15
Loyane,Centro-Oeste,133
Loyanne,Centro-Oeste,40
Loyde,Sudeste,35
Lrissa,Sudeste,17
Lronardo,Sudeste,13
Lrticia,Sudeste,23
Lsrissa,Sudeste,13
Lticia,Sudeste,22
Lu,Sudeste,122
Lua,Sudeste,485
Luam,Sudeste,712
Luamar,Sudeste,12
Luan,Sudeste,68164
Luana,Sudeste,144068
Luanda,Sudeste,1186
Luander,Sudeste,13
Luanderson,Nordeste,1084
Luandra,Norte,36
Luandson,Nordeste,11
Luane,Norte,3162
Luani,Sudeste,517
Luann,Sudeste,46
Luanna,Sudeste,623
Luanne,Sudeste,33
Luanny,Sudeste,96
Luano,Sudeste,11
Luany,Sudeste,363
Luara,Sudeste,3355
Luas,Sudeste,18
Luba,Sudeste,19
Lubelia,Sudeste,10
Lubia,Sudeste,171
Lubina,Sul,35
Luc,Sudeste,27
Luca,Sudeste,5448
Lucaa,Sudeste,11
Lucad,Sudeste,43
Lucais,Nordeste,10
Lucan,Sudeste,10
Lucana,Sudeste,54
Lucano,Sudeste,43
Lucas,Sudeste,529391
Lucaz,Sudeste,14
Lucca,Sudeste,3381
Luccas,Sudeste,871
Luce,Sudeste,41
Luceia,Sudeste,107
Lucelena,Sudeste,810
Lucelene,Centro-Oeste,64
Lucelha,Sudeste,14
Luceli,Sudeste,272
Lucelia,Sudeste,8165
Lucelina,Norte,90
Lucelino,Norte,26
Lucelio,Sudeste,259
Lucelita,Nordeste,73
Lucelma,Sudeste,41
Lucely,Sudeste,11
Lucemar,Nordeste,43
Lucemario,Nordeste,11
Lucemir,Norte,12
Lucena,Sul,91
Lucene,Sudeste,22
Luceni,Centro-Oeste,254
Lucenil,Centro-Oeste,14
Lucenilda,Norte,161
Lucenilde,Nordeste,224
Lucenildo,Norte,291
Lucenir,Sudeste,211
Lucenira,Norte,49
Lucenita,Nordeste,13
Luceny,Centro-Oeste,10
Luci,Sudeste,14785
Lucia,Sudeste,137228
Luciaelena,Sudeste,13
Luciama,Sudeste,11
Lucian,Sudeste,351
Luciana,Sudeste,221256
Luciane,Sul,29335
Luciangela,Sudeste,23
Luciani,Sul,401
Lucianita,Sudeste,12
Lucianna,Sudeste,50
Lucianne,Sudeste,50
Luciano,Sudeste,143547
Luciany,Sudeste,36
